Name | Torrent | Magnet | Size | Date | Up | Donw | Overall
[Ohys-Raws] Hand Shakers (BD 1280x720 x264 AAC)|https://nyaa.si/download/1153066.torrent| magnet:?xt=urn:btih:dddee6677d53266d971ae774580f96f75a3b7216&amp;dn=%5BOhys-Raws%5D%20Hand%20Shakers%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 9.9 GiB | 2019-06-22 03:56 | 5 | 3 | 1903
[Ohys-Raws] Dagashi Kashi (BD 1280x720 x264 AAC)|https://nyaa.si/download/842845.torrent| magnet:?xt=urn:btih:9b6cbdf5167087be78237f51c0f1a4908575e580&amp;dn=%5BOhys-Raws%5D%20Dagashi%20Kashi%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2016-08-22 06:38 | 3 | 4 | 1898
[Ohys-Raws] Ore, Twintail ni Narimasu. (BD 1280x720 x264 AAC)|https://nyaa.si/download/1233532.torrent| magnet:?xt=urn:btih:90a9b925733322633b84508367ec2d239ffdf7b6&amp;dn=%5BOhys-Raws%5D%20Ore%2C%20Twintail%20ni%20Narimasu.%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.3 GiB | 2020-03-30 07:12 | 42 | 25 | 1896
[Ohys-Raws] Steins;Gate (BD 1280x720 x264 AAC)|https://nyaa.si/download/668186.torrent| magnet:?xt=urn:btih:1dbd94b3075119596d8f8705516600d6a43a4967&amp;dn=%5BOhys-Raws%5D%20Steins%3BGate%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.9 GiB | 2015-03-20 21:05 | 4 | 0 | 1890
[Ohys-Raws] Show by Rock!! Mashumairesh!! (MX 1280x720 x264 AAC)|https://nyaa.si/download/1232621.torrent| magnet:?xt=urn:btih:362ef90cebb1ff1add9aa82cd9cc0a15f15a42be&amp;dn=%5BOhys-Raws%5D%20Show%20by%20Rock%21%21%20Mashumairesh%21%21%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2020-03-27 13:05 | 44 | 20 | 1889
[Ohys-Raws] Non Non Biyori Repeat (BD 1280x720 x264 AAC)|https://nyaa.si/download/788861.torrent| magnet:?xt=urn:btih:3bd277ec9f6ba8a0702b769c901f1e441ea1a322&amp;dn=%5BOhys-Raws%5D%20Non%20Non%20Biyori%20Repeat%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.9 GiB | 2016-02-27 00:10 | 0 | 2 | 1884
[Ohys-Raws] Mahouka Koukou no Rettousei (BD 1280x720 x264 AAC)|https://nyaa.si/download/821614.torrent| magnet:?xt=urn:btih:98573b0ea6731f7b6593566d10746fff6800b765&amp;dn=%5BOhys-Raws%5D%20Mahouka%20Koukou%20no%20Rettousei%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 11.7 GiB | 2016-06-18 00:36 | 5 | 4 | 1883
[Ohys-Raws] Action Heroine Cheer Fruits (BD 1280x720 x264 AAC)|https://nyaa.si/download/1008774.torrent| magnet:?xt=urn:btih:772d165f97734465c8f8719860de0b98e340ca8b&amp;dn=%5BOhys-Raws%5D%20Action%20Heroine%20Cheer%20Fruits%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.7 GiB | 2018-02-21 14:51 | 2 | 0 | 1881
[Ohys-Raws] Www.Working!! (BS11 1280x720 x264 AAC)|https://nyaa.si/download/883737.torrent| magnet:?xt=urn:btih:4c6a14ae14e6230d1c5cb8698278c4d566a910f3&amp;dn=%5BOhys-Raws%5D%20Www.Working%21%21%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.3 GiB | 2016-12-24 09:17 | 1 | 0 | 1873
[Ohys-Raws] Days (BD 1280x720 x264 AAC)|https://nyaa.si/download/981038.torrent| magnet:?xt=urn:btih:24d5a47932603b1301b5555889f536ac08707c4e&amp;dn=%5BOhys-Raws%5D%20Days%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.5 GiB | 2017-11-22 13:07 | 0 | 4 | 1860
[Ohys-Raws] Senran Kagura (BD 1280x720 x264 AAC)|https://nyaa.si/download/642743.torrent| magnet:?xt=urn:btih:559b9158ca7e00d3ea10d8774d49ad41e69db506&amp;dn=%5BOhys-Raws%5D%20Senran%20Kagura%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.0 GiB | 2015-01-07 03:20 | 0 | 2 | 1856
[Ohys-Raws] Show by Rock!!# (BD 1280x720 x264 AAC)|https://nyaa.si/download/930167.torrent| magnet:?xt=urn:btih:2c2a3f655f1c4db33eae38fa04384e08f97e2192&amp;dn=%5BOhys-Raws%5D%20Show%20by%20Rock%21%21%23%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2017-06-11 22:19 | 6 | 3 | 1848
[Ohys-Raws] pet (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1233596.torrent| magnet:?xt=urn:btih:5343ce00dcac9b4fe24b730362e0d9b6f93ed0a0&amp;dn=%5BOhys-Raws%5D%20pet%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.0 GiB | 2020-03-30 14:36 | 48 | 34 | 1836
[Ohys-Raws] Wake Up, Girls! Shin Shou (BD 1280x720 x264 AAC)|https://nyaa.si/download/1181126.torrent| magnet:?xt=urn:btih:7bf354471f16406795143932849124b2e446db3c&amp;dn=%5BOhys-Raws%5D%20Wake%20Up%2C%20Girls%21%20Shin%20Shou%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2019-10-04 11:46 | 4 | 4 | 1833
[Ohys-Raws] Psycho-Pass New Edit (BD 1280x720 x264 AAC)|https://nyaa.si/download/696070.torrent| magnet:?xt=urn:btih:2e3134cdaa5dcaedb5c5d8ebe7cf92664710b747&amp;dn=%5BOhys-Raws%5D%20Psycho-Pass%20New%20Edit%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.5 GiB | 2015-05-29 19:12 | 4 | 3 | 1829
[Ohys-Raws] Keppeki Danshi! Aoyama-kun  (BD 1280x720 x264 AAC)|https://nyaa.si/download/1016205.torrent| magnet:?xt=urn:btih:969bf8845d907cc54fcae14dab7239b16237abf0&amp;dn=%5BOhys-Raws%5D%20Keppeki%20Danshi%21%20Aoyama-kun%20%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.5 GiB | 2018-03-17 00:35 | 2 | 1 | 1824
[Ohys-Raws] A Channel (BD 1280x720 x264 AAC)|https://nyaa.si/download/698490.torrent| magnet:?xt=urn:btih:377ac7d000e46d359607dcafefcd98d45cd583af&amp;dn=%5BOhys-Raws%5D%20A%20Channel%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.3 GiB | 2015-06-06 00:49 | 3 | 1 | 1818
[Ohys-Raws] Bermuda Triangle Colorful Pastrale (MX 1280x720 x264 AAC)|https://nyaa.si/download/1131106.torrent| magnet:?xt=urn:btih:9a3ce79ac681a1389ad7aaa7aa3a5b5bb9ec8fd8&amp;dn=%5BOhys-Raws%5D%20Bermuda%20Triangle%20Colorful%20Pastrale%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2019-03-30 14:34 | 1 | 2 | 1817
[Ohys-Raws] Eldlive (BD 1280x720 x264 AAC)|https://nyaa.si/download/1069587.torrent| magnet:?xt=urn:btih:41e77bf9ca162ecb8870a4df8f84302c4e8cfd05&amp;dn=%5BOhys-Raws%5D%20Eldlive%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.7 GiB | 2018-08-25 08:28 | 1 | 2 | 1814
[Ohys-Raws] Hinomaru Zumou (MX 1280x720 x264 AAC)|https://nyaa.si/download/1130772.torrent| magnet:?xt=urn:btih:2b03f16ec9e9dc6b24057dfcbfa7d177b53c02a9&amp;dn=%5BOhys-Raws%5D%20Hinomaru%20Zumou%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.5 GiB | 2019-03-29 13:53 | 1 | 1 | 1811
[Ohys-Raws] Log Horizon (BD 1280x720 x264 AAC)|https://nyaa.si/download/597365.torrent| magnet:?xt=urn:btih:07a6bfe2b03419d649a6430f80b9b5ffb8532c16&amp;dn=%5BOhys-Raws%5D%20Log%20Horizon%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 10.2 GiB | 2014-09-14 03:48 | 3 | 3 | 1809
[Ohys-Raws] Marchen Madchen (AT-X 1280x720 x264 AAC) - 2019|https://nyaa.si/download/1139325.torrent| magnet:?xt=urn:btih:9e5a0b68b5bd86428250f4e9b2b511fa4d274507&amp;dn=%5BOhys-Raws%5D%20Marchen%20Madchen%20%28AT-X%201280x720%20x264%20AAC%29%20-%202019&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.8 GiB | 2019-04-28 09:22 | 1 | 0 | 1808
[Ohys-Raws] Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji. (AT-X 1280x720 x264 AAC) v2|https://nyaa.si/download/989337.torrent| magnet:?xt=urn:btih:392c0c719c52871d8cf0e284dca022a43c1edfb0&amp;dn=%5BOhys-Raws%5D%20Omiai%20Aite%20wa%20Oshiego%2C%20Tsuyoki%20na%2C%20Mondaiji.%20%28AT-X%201280x720%20x264%20AAC%29%20v2&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 474.4 MiB | 2017-12-20 11:41 | 0 | 0 | 1803
[Ohys-Raws] Masamune-kun no Revenge (MX 1280x720 x264 AAC)|https://nyaa.si/download/910630.torrent| magnet:?xt=urn:btih:890a4e8302994e6093b1d9e68380b5baaa78409c&amp;dn=%5BOhys-Raws%5D%20Masamune-kun%20no%20Revenge%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.3 GiB | 2017-03-23 09:26 | 1 | 0 | 1801
[Ohys-Raws] Tensei Shitara Slime Datta Ken Vol.1 (BD 1280x720 x264 AAC)|https://nyaa.si/download/1128286.torrent| magnet:?xt=urn:btih:2d762789b59136bdd4f813f3a6dacb1bd407cada&amp;dn=%5BOhys-Raws%5D%20Tensei%20Shitara%20Slime%20Datta%20Ken%20Vol.1%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.0 GiB | 2019-03-20 11:46 | 0 | 0 | 1799
[Ohys-Raws] Haikyuu!! To the Top (TBS 1280x720 x264 AAC)|https://nyaa.si/download/1234686.torrent| magnet:?xt=urn:btih:87d44b0c6f32388cf2888df895712062fa6b74f9&amp;dn=%5BOhys-Raws%5D%20Haikyuu%21%21%20To%20the%20Top%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.7 GiB | 2020-04-03 17:02 | 98 | 51 | 1797
[Ohys-Raws] Watashi ga Motenai no wa Dou Kangaete mo Omaera ga Warui! (BD 1280x720 x264 AAC)|https://nyaa.si/download/1002128.torrent| magnet:?xt=urn:btih:070268f69b318c506a46a4652bb81417486e4a25&amp;dn=%5BOhys-Raws%5D%20Watashi%20ga%20Motenai%20no%20wa%20Dou%20Kangaete%20mo%20Omaera%20ga%20Warui%21%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.3 GiB | 2018-02-01 10:53 | 1 | 3 | 1792
[Ohys-Raws] Gintama. (2016-2017) (BD 1280x720 x264 AAC)|https://nyaa.si/download/1098480.torrent| magnet:?xt=urn:btih:b5d3b790470529df95a6cae05e4c7bae59708c17&amp;dn=%5BOhys-Raws%5D%20Gintama.%20%282016-2017%29%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 11.0 GiB | 2018-12-01 08:51 | 3 | 4 | 1787
[Ohys-Raws] Rokuhoudou Yotsuiro Biyori (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1051027.torrent| magnet:?xt=urn:btih:44d872654a55ed9bc8121fb34ed93db020f03b7f&amp;dn=%5BOhys-Raws%5D%20Rokuhoudou%20Yotsuiro%20Biyori%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.7 GiB | 2018-06-26 16:47 | 2 | 0 | 1779
[Ohys-Raws] Gyakuten Saiban Season 2 (NTV 1280x720 x264 AAC)|https://nyaa.si/download/1131039.torrent| magnet:?xt=urn:btih:b40f08752bfb62773bcce1a25f8dbebd6a39e400&amp;dn=%5BOhys-Raws%5D%20Gyakuten%20Saiban%20Season%202%20%28NTV%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.9 GiB | 2019-03-30 09:06 | 1 | 2 | 1779
[Ohys-Raws] Chobits (BD 1280x720 x264 AAC)|https://nyaa.si/download/1002117.torrent| magnet:?xt=urn:btih:99eefa8c8d0c023cd9e31693535015b2d848af66&amp;dn=%5BOhys-Raws%5D%20Chobits%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.3 GiB | 2018-02-01 09:49 | 2 | 4 | 1775
[Ohys-Raws] One-Punch Man (TX 1280x720 x264 AAC)|https://nyaa.si/download/767737.torrent| magnet:?xt=urn:btih:679a04b5de51dbf4c6fa2942bb8c9a1b84f2e7fd&amp;dn=%5BOhys-Raws%5D%20One-Punch%20Man%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.1 GiB | 2015-12-20 11:43 | 0 | 2 | 1775
[Ohys-Raws] Bubuki Buranki (BD 1280x720 x264 AAC)|https://nyaa.si/download/1022041.torrent| magnet:?xt=urn:btih:2fdbed7bae34b93434bada0b32fa07112569c4d0&amp;dn=%5BOhys-Raws%5D%20Bubuki%20Buranki%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.8 GiB | 2018-04-01 11:47 | 1 | 2 | 1770
[Ohys-Raws] Chuubyou Gekihatsu Boy (MX 1280x720 x264 AAC)|https://nyaa.si/download/1203436.torrent| magnet:?xt=urn:btih:fa3935fd316a73321dae4cfd676d853e31fe8703&amp;dn=%5BOhys-Raws%5D%20Chuubyou%20Gekihatsu%20Boy%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.8 GiB | 2019-12-13 14:16 | 3 | 1 | 1765
