NAME,TorrentURL,Magnet
[Ohys-Raws] Kimetsu no Yaiba - 02 (BS11 1280x720 x264 AAC).mp4,/download/1135071.torrent,magnet:?xt=urn:btih:6a838971380019314a1c7935d2199927b739e0fa&dn=%5BOhys-Raws%5D%20Kimetsu%20no%20Yaiba%20-%2002%20%28BS11%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Pochitto Hatsumei： Pikachin-Kit - 66 RAW (TX 1280x720 x264 AAC).mp4,/download/1135055.torrent,magnet:?xt=urn:btih:b13b40b19252388ea7fe8e2edeb51b409fd81cdc&dn=%5BLeopard-Raws%5D%20Pochitto%20Hatsumei%EF%BC%9A%20Pikachin-Kit%20-%2066%20RAW%20%28TX%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Kedama no Gonjirou - 02 RAW (TX 1280x720 x264 AAC).mp4,/download/1135054.torrent,magnet:?xt=urn:btih:44cb414a7d4d42ba04424c7df73def7e9a938e99&dn=%5BLeopard-Raws%5D%20Kedama%20no%20Gonjirou%20-%2002%20RAW%20%28TX%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Bonobono (2016) - 156 RAW (CX 1280x720 x264 AAC).mp4,/download/1135053.torrent,magnet:?xt=urn:btih:f2ec72e9b58978a96a92ee7eea696f8d9657a8f6&dn=%5BLeopard-Raws%5D%20Bonobono%20%282016%29%20-%20156%20RAW%20%28CX%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Future Card Shin Buddyfight - 45 RAW (TX 1280x720 x264 AAC).mp4,/download/1135051.torrent,magnet:?xt=urn:btih:3e61c46a24a595c52dfec20cc63412e3b6cd1f53&dn=%5BLeopard-Raws%5D%20Future%20Card%20Shin%20Buddyfight%20-%2045%20RAW%20%28TX%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[the database] Tennis no Ouji-sama (Prince of Tennis): Best Games!! Tezuka vs Atobe / テニスの王子様 BEST GAMES!! 手塚 vs 跡部 [1080p BDRemux],/download/1135046.torrent,magnet:?xt=urn:btih:7f0af6a77ed74c72ba110c7fd76865d42e784fe4&dn=%5Bthe%20database%5D%20Tennis%20no%20Ouji-sama%20%28Prince%20of%20Tennis%29%3A%20Best%20Games%21%21%20Tezuka%20vs%20Atobe%20%2F%20%E3%83%86%E3%83%8B%E3%82%B9%E3%81%AE%E7%8E%8B%E5%AD%90%E6%A7%98%20BEST%20GAMES%21%21%20%E6%89%8B%E5%A1%9A%20vs%20%E8%B7%A1%E9%83%A8%20%5B1080p%20BDRemux%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Nobunaga-sensei no Osanazuma - 02 (AT-X 1280x720 x264 AAC).mp4,/download/1135038.torrent,magnet:?xt=urn:btih:915a69f59015cdff0bbbdc54d7f7d82536188b0c&dn=%5BOhys-Raws%5D%20Nobunaga-sensei%20no%20Osanazuma%20-%2002%20%28AT-X%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[neko-raws] Nanatsu no Taizai - Imashime no Fukkatsu [BD][1080p][FLAC]rev,/download/1135034.torrent,magnet:?xt=urn:btih:18b025b5ecc28135b5c2b84770981b166a0c461f&dn=%5Bneko-raws%5D%20Nanatsu%20no%20Taizai%20-%20Imashime%20no%20Fukkatsu%20%5BBD%5D%5B1080p%5D%5BFLAC%5Drev&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Joshi Kausei - 02 (AT-X 1280x720 x264 AAC).mp4,/download/1135033.torrent,magnet:?xt=urn:btih:0c2cc7879263a1e89f2e7836f6dd4fd27ef4f74b&dn=%5BOhys-Raws%5D%20Joshi%20Kausei%20-%2002%20%28AT-X%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Chou Kadou Girl 16 Amazing Stranger - 02 (AT-X 1280x720 x264 AAC).mp4,/download/1135032.torrent,magnet:?xt=urn:btih:a8dd0e294ff7460663b7e92a9677f407e7cf745a&dn=%5BOhys-Raws%5D%20Chou%20Kadou%20Girl%2016%20Amazing%20Stranger%20-%2002%20%28AT-X%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Moozzi2] Kimagure Orange Road [ US BD Ver. ] (BD 1440x1080 x.264 Flac) - TV + SP,/download/1135002.torrent,magnet:?xt=urn:btih:1af8cb6cac36d1f255031810de92022bffe09c3c&dn=%5BMoozzi2%5D%20Kimagure%20Orange%20Road%20%5B%20US%20BD%20Ver.%20%5D%20%28BD%201440x1080%20x.264%20Flac%29%20-%20TV%20%2B%20SP&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Moozzi2] Irozuku Sekai no Ashita kara (BD 1920x1080 x.264 Flac) - TV + SP,/download/1134994.torrent,magnet:?xt=urn:btih:b8323e40f83bb023053e46bf7585919d2a2df67f&dn=%5BMoozzi2%5D%20Irozuku%20Sekai%20no%20Ashita%20kara%20%28BD%201920x1080%20x.264%20Flac%29%20-%20TV%20%2B%20SP&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Moozzi2] Merc Storia Mukiryoku Shounen to Bin no Naka no Shoujo (BD 1920x1080 x.264 Flac) - TV + SP,/download/1134992.torrent,magnet:?xt=urn:btih:d817ef8e1b7dec2067fa48fb628dc50c752c06cb&dn=%5BMoozzi2%5D%20Merc%20Storia%20Mukiryoku%20Shounen%20to%20Bin%20no%20Naka%20no%20Shoujo%20%28BD%201920x1080%20x.264%20Flac%29%20-%20TV%20%2B%20SP&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Moozzi2] Seitokai Yakuindomo S2 [SP04] Fixed,/download/1134991.torrent,magnet:?xt=urn:btih:02bab4ec45ad73ecf378640fffea44afed524da3&dn=%5BMoozzi2%5D%20Seitokai%20Yakuindomo%20S2%20%5BSP04%5D%20Fixed&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Jstudio-WEB raws]Detective Conan - 936 (NTV 1280x720 x264 AAC).mp4,/download/1134963.torrent,magnet:?xt=urn:btih:29abb1e3e5ce20981dc892d0bece7a1300a1ea22&dn=%5BJstudio-WEB%20raws%5DDetective%20Conan%20-%20936%20%28NTV%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Jstudio-WEB raws] MiX -02(NTV 1280x720 x264 AAC).mp4,/download/1134959.torrent,magnet:?xt=urn:btih:4360fc9a4664519462e4b922c8f3ea1965bc905e&dn=%5BJstudio-WEB%20raws%5D%20MiX%20-02%28NTV%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Detective Conan - 936 (NTV 1280x720 x264 AAC).mp4,/download/1134958.torrent,magnet:?xt=urn:btih:c72fbc8e6264c69d9d7fdbc353bdd19f1aa0adf3&dn=%5BOhys-Raws%5D%20Detective%20Conan%20-%20936%20%28NTV%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Bonobono (2016) - 156 (CX 1280x720 x264 AAC).mp4,/download/1134952.torrent,magnet:?xt=urn:btih:f4fb0fd1114d3a1d7a5855a8074b9c2a1e4fcb6e&dn=%5BOhys-Raws%5D%20Bonobono%20%282016%29%20-%20156%20%28CX%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Yuragi-sou no Yuuna-san (BD 1280x720 x264 AAC),/download/1134940.torrent,magnet:?xt=urn:btih:f3fb882b3b030311626b9a4ad15358a119ea131d&dn=%5BOhys-Raws%5D%20Yuragi-sou%20no%20Yuuna-san%20%28BD%201280x720%20x264%20AAC%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Eureka Seven - Hi-Evolution (2018) - 02 (BD 1920x1080 x264 FLAC),/download/1134920.torrent,magnet:?xt=urn:btih:dad9ecf57d15f2da1c0d6d82c0db17f92615b784&dn=%5BOhys-Raws%5D%20Eureka%20Seven%20-%20Hi-Evolution%20%282018%29%20-%2002%20%28BD%201920x1080%20x264%20FLAC%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Bungou Stray Dogs 3rd - 01 RAW (BS11 1280x720 x264 AAC).mp4,/download/1134915.torrent,magnet:?xt=urn:btih:bd7d8f5cbf82cb1974dc82bf2c9d8052a5c03c80&dn=%5BLeopard-Raws%5D%20Bungou%20Stray%20Dogs%203rd%20-%2001%20RAW%20%28BS11%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Youkai Watch! - 02 RAW (TX 1280x720 x264 AAC).mp4,/download/1134914.torrent,magnet:?xt=urn:btih:d0c05041d1513ffd266803ec4d697168b85d641a&dn=%5BLeopard-Raws%5D%20Youkai%20Watch%21%20-%2002%20RAW%20%28TX%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Erai-raws] Carole and Tuesday - 02 [1080p].mkv,/download/1136324.torrent,magnet:?xt=urn:btih:b243286ea76ec5e4deb4fa7b4fabb32a55ce3d7b&dn=%5BErai-raws%5D%20Carole%20and%20Tuesday%20-%2002%20%5B1080p%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Erai-raws] Carole and Tuesday - 02 [720p].mkv,/download/1136322.torrent,magnet:?xt=urn:btih:12c427fe681cb511646a0e2176827481411c3d97&dn=%5BErai-raws%5D%20Carole%20and%20Tuesday%20-%2002%20%5B720p%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Anime Land] Kimetsu no Yaiba 02 (WEBRip 720p Hi444PP AAC) RAW [0826072F].mp4,/download/1136286.torrent,magnet:?xt=urn:btih:3dd409e8bd6fed360fc8f09a7c5bc4c398d520d2&dn=%5BAnime%20Land%5D%20Kimetsu%20no%20Yaiba%2002%20%28WEBRip%20720p%20Hi444PP%20AAC%29%20RAW%20%5B0826072F%5D.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
Shin Dousei Jidai: Hawaiian Breeze (新・同棲時代 HAWAIIAN BREEZE) OVA (1992),/download/1136283.torrent,magnet:?xt=urn:btih:618bd9b647810ca3683849642a5b713e8095c0be&dn=Shin%20Dousei%20Jidai%3A%20Hawaiian%20Breeze%20%28%E6%96%B0%E3%83%BB%E5%90%8C%E6%A3%B2%E6%99%82%E4%BB%A3%20HAWAIIAN%20BREEZE%29%20OVA%20%281992%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Kenja no Mago - 02 (AT-X 1280x720 x264 AAC).mp4,/download/1136264.torrent,magnet:?xt=urn:btih:12bcb6fe548d60a930de8b6a1d98f351bfb4e170&dn=%5BOhys-Raws%5D%20Kenja%20no%20Mago%20-%2002%20%28AT-X%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Sewayaki Kitsune no Senko-san - 02 (AT-X 1280x720 x264 AAC).mp4,/download/1136247.torrent,magnet:?xt=urn:btih:699420bcd47f084eeb17e997c238011384c6d781&dn=%5BOhys-Raws%5D%20Sewayaki%20Kitsune%20no%20Senko-san%20-%2002%20%28AT-X%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Ohys-Raws] Tate no Yuusha no Nariagari - 15 (AT-X 1280x720 x264 AAC).mp4,/download/1136246.torrent,magnet:?xt=urn:btih:974469f81200c7c9a1713c937201f5313ddceb33&dn=%5BOhys-Raws%5D%20Tate%20no%20Yuusha%20no%20Nariagari%20-%2015%20%28AT-X%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
Karakai Jouzu no Takagi-san - OVA [WEB 1080p].mkv,/download/1136243.torrent,magnet:?xt=urn:btih:0baadf00283f08d04b84a76eee8dc7d8dcd5d3ba&dn=Karakai%20Jouzu%20no%20Takagi-san%20-%20OVA%20%5BWEB%201080p%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
Nisemonogatari BDMV,/download/1136234.torrent,magnet:?xt=urn:btih:5d59bb31694825dd08ac7faa2fef9198f1ef5083&dn=Nisemonogatari%20BDMV&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Kirion] Dia no Ace (Ace of the Diamond) S1+S2+OAD (BD 1280x720 x264 QAAC MP4),/download/1136233.torrent,magnet:?xt=urn:btih:5c68d30744ed4dba2c9aeca312fb6f90049c3236&dn=%5BKirion%5D%20Dia%20no%20Ace%20%28Ace%20of%20the%20Diamond%29%20S1%2BS2%2BOAD%20%28BD%201280x720%20x264%20QAAC%20MP4%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Jstudio-WEB raws] Yu-Gi-Oh! VRAINS - 98 (TX 1280x720x264 AAC).mp4,/download/1136215.torrent,magnet:?xt=urn:btih:24c4565bf295dd628ac65399101289ccb522fcae&dn=%5BJstudio-WEB%20raws%5D%20Yu-Gi-Oh%21%20VRAINS%20-%2098%20%28TX%201280x720x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Strike Witches： 501 Butai Hasshin Shimasu!! - 02 RAW (MBS 1280x720 x264 AAC).mp4,/download/1136199.torrent,magnet:?xt=urn:btih:cedbe2a944ced299526c22ad61682af09dc91fb0&dn=%5BLeopard-Raws%5D%20Strike%20Witches%EF%BC%9A%20501%20Butai%20Hasshin%20Shimasu%21%21%20-%2002%20RAW%20%28MBS%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Konoyo no Hate de Koi o Utau Shoujo Yu-No - 03 RAW (ATX 1280x720 x264 AAC).mp4,/download/1136198.torrent,magnet:?xt=urn:btih:b6e4dbdf0ae1c902fb1c76a026294ff4b2888e3b&dn=%5BLeopard-Raws%5D%20Konoyo%20no%20Hate%20de%20Koi%20o%20Utau%20Shoujo%20Yu-No%20-%2003%20RAW%20%28ATX%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Leopard-Raws] Isekai Quartet - 02 RAW (MBS 1280x720 x264 AAC).mp4,/download/1136197.torrent,magnet:?xt=urn:btih:989bf2ceeb1ccc211393e7b5579e0a1c4f91217e&dn=%5BLeopard-Raws%5D%20Isekai%20Quartet%20-%2002%20RAW%20%28MBS%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[kingtqi-Raws] Inazuma Eleven CH-76 (KIDS 1280x720 x264 AAC).mp4,/download/1136182.torrent,magnet:?xt=urn:btih:778c81b960f78167f8bdd1f4ab0aab073f2696b0&dn=%5Bkingtqi-Raws%5D%20Inazuma%20Eleven%20CH-76%20%28KIDS%201280x720%20x264%20AAC%29.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
[Anime Land] One Punch Man 2nd Season 02 (WEBRip 720p Hi444PP AAC) RAW [DBB8A88E].mp4,/download/1136166.torrent,magnet:?xt=urn:btih:cc9a8c3144632c551deb38365b32cf66940df999&dn=%5BAnime%20Land%5D%20One%20Punch%20Man%202nd%20Season%2002%20%28WEBRip%20720p%20Hi444PP%20AAC%29%20RAW%20%5BDBB8A88E%5D.mp4&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce
