Name | Torrent | Magnet | Size | Date | Up | Donw | Overall
[Leopard-Raws] Arslan Senki - Fuujin Ranbu (TBS 1280x720 x264 AAC) | https://nyaa.si/download/844248.torrent | magnet:?xt=urn:btih:7b00a0a36a9974f07fb54cf40339cf3c0c55e489&amp;dn=%5BLeopard-Raws%5D%20Arslan%20Senki%20-%20Fuujin%20Ranbu%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2016-08-26 17:12 | 0 | 0 | 72
[Leopard-Raws] Nijiiro Days (MX 1280x720 x264 AAC) | https://nyaa.si/download/824635.torrent | magnet:?xt=urn:btih:4f5bc2dc10da76ae6e8cf09da34e3adcda84445a&amp;dn=%5BLeopard-Raws%5D%20Nijiiro%20Days%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.1 GiB | 2016-06-27 01:29 | 0 | 0 | 71
[Leopard-Raws] Amaama to Inazuma (MX 1280x720 x264 AAC) | https://nyaa.si/download/851670.torrent | magnet:?xt=urn:btih:a2506e9cd628e2490ff45ccf4b488d1d498d591f&amp;dn=%5BLeopard-Raws%5D%20Amaama%20to%20Inazuma%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.2 GiB | 2016-09-19 14:02 | 0 | 1 | 71
[Leopard-Raws] Makai Ouji - Devils and Realist (TX 1280x720 x264 AAC) | https://nyaa.si/download/475851.torrent | magnet:?xt=urn:btih:5bbb15d1453bcbd02c884aedef9b55312c4d56a9&amp;dn=%5BLeopard-Raws%5D%20Makai%20Ouji%20-%20Devils%20and%20Realist%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.6 GiB | 2013-09-22 15:15 | 0 | 1 | 71
[Leopard-Raws] Onsen Yousei Hakone-chan (TVS 1280x720 x264 AAC) | https://nyaa.si/download/770198.torrent | magnet:?xt=urn:btih:a098f656ab73f6276fee42d258abf14c2061e6b4&amp;dn=%5BLeopard-Raws%5D%20Onsen%20Yousei%20Hakone-chan%20%28TVS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 728.0 MiB | 2015-12-28 11:26 | 0 | 0 | 70
[Leopard-Raws] Hai to Gensou no Grimgar (ATX 1280x720 x264 AAC) | https://nyaa.si/download/797910.torrent | magnet:?xt=urn:btih:d5b397dfc9c8acedf15554254a8f66af35feab63&amp;dn=%5BLeopard-Raws%5D%20Hai%20to%20Gensou%20no%20Grimgar%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.0 GiB | 2016-03-28 04:33 | 0 | 0 | 69
[Leopard-Raws] Fuuun Ishin Dai Shougun (MX 1280x720 x264 AAC) | https://nyaa.si/download/568241.torrent | magnet:?xt=urn:btih:1402744826d796c0c2e14241fbc5f0db1175e1d4&amp;dn=%5BLeopard-Raws%5D%20Fuuun%20Ishin%20Dai%20Shougun%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.3 GiB | 2014-06-25 22:53 | 0 | 2 | 69
[Leopard-Raws] Tesagure! Bukatsu-mono (NTV 1280x720 x264 AAC) | https://nyaa.si/download/506869.torrent | magnet:?xt=urn:btih:a372e9f2ffcda4e51da34e90497846c7c5d979a9&amp;dn=%5BLeopard-Raws%5D%20Tesagure%21%20Bukatsu-mono%20%28NTV%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 1.7 GiB | 2013-12-29 04:21 | 0 | 1 | 69
[Leopard-Raws] Triage X (SUN 1280x720 x264 AAC) | https://nyaa.si/download/700206.torrent | magnet:?xt=urn:btih:ba63258a261f552e3764c6475a178657966fb438&amp;dn=%5BLeopard-Raws%5D%20Triage%20X%20%28SUN%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2015-06-10 22:37 | 1 | 1 | 68
[Leopard-Raws] Gakusen Toshi Asterisk 2nd Season (BS11 1280x720 x264 AAC) | https://nyaa.si/download/822197.torrent | magnet:?xt=urn:btih:91a90b2eb53af8cd1df3e63fc0921a9d7f76545c&amp;dn=%5BLeopard-Raws%5D%20Gakusen%20Toshi%20Asterisk%202nd%20Season%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.9 GiB | 2016-06-19 14:39 | 0 | 0 | 67
[Leopard-Raws] Sin Strange Plus (TVS 1280x720 x264 AAC) | https://nyaa.si/download/601981.torrent | magnet:?xt=urn:btih:c012e7e59307626c871501018aad1ee7d6613d43&amp;dn=%5BLeopard-Raws%5D%20Sin%20Strange%20Plus%20%28TVS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 529.0 MiB | 2014-09-25 15:22 | 6 | 0 | 67
[Leopard-Raws] Hatsukoi Monster (MX 1280x720 x264 AAC) | https://nyaa.si/download/851675.torrent | magnet:?xt=urn:btih:937f56d59d8b731b11169f251d9ebe79f3b02eab&amp;dn=%5BLeopard-Raws%5D%20Hatsukoi%20Monster%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.4 GiB | 2016-09-19 14:11 | 0 | 2 | 65
[Leopard-Raws] Diabolik Lovers More | Blood (ATX 1280x720 x264 AAC) | https://nyaa.si/download/764609.torrent | magnet:?xt=urn:btih:5923971dbef90e1a570489e596116d95e6af3940&amp;dn=%5BLeopard-Raws%5D%20Diabolik%20Lovers%20More%2C%20Blood%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.4 GiB | 2015-12-10 00:43 | 0 | 0 | 65
[Leopard-Raws] JK Meshi! (MX 1280x720 x264 AAC) | https://nyaa.si/download/800946.torrent | magnet:?xt=urn:btih:0d95653a164095be6a4276c56e848aa69196e7cf&amp;dn=%5BLeopard-Raws%5D%20JK%20Meshi%21%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 1020.0 MiB | 2016-04-08 09:23 | 0 | 2 | 65
[Leopard-Raws] Gingitsune (TX 1280x720 x264 AAC) | https://nyaa.si/download/505080.torrent | magnet:?xt=urn:btih:0f349f0c717e1d79f1c5edbb7b1bc456a1a1b8f5&amp;dn=%5BLeopard-Raws%5D%20Gingitsune%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.9 GiB | 2013-12-22 15:40 | 0 | 1 | 65
[Leopard-Raws] Orenchi no Furo Jijou (BS11 1280x720 x264 AAC) | https://nyaa.si/download/640007.torrent | magnet:?xt=urn:btih:9eebc737e031daa4292dc4d7d8fa2a9cb93feb2f&amp;dn=%5BLeopard-Raws%5D%20Orenchi%20no%20Furo%20Jijou%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 480.0 MiB | 2014-12-29 12:12 | 0 | 1 | 65
[Leopard-Raws] Natsuyuki Rendezvous (CX 1280x720 x264 AAC) | https://nyaa.si/download/357790.torrent | magnet:?xt=urn:btih:9651c5cf21b3eadd6119fd347c3548cee3d68fea&amp;dn=%5BLeopard-Raws%5D%20Natsuyuki%20Rendezvous%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.0 GiB | 2012-10-01 16:12 | 0 | 3 | 65
[Leopard-Raws] Servamp (ATX 1280x720 x264 AAC) | https://nyaa.si/download/852999.torrent | magnet:?xt=urn:btih:5d0634201ca35bbdfc056c7f938a907ff607cc7a&amp;dn=%5BLeopard-Raws%5D%20Servamp%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.5 GiB | 2016-09-23 18:11 | 0 | 0 | 64
[Leopard-Raws] Kamigami no Asobi (MX 1280x720 x264 AAC) | https://nyaa.si/download/566829.torrent | magnet:?xt=urn:btih:1534737f07360cec9e4519694ce3809c0dc69cfa&amp;dn=%5BLeopard-Raws%5D%20Kamigami%20no%20Asobi%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.6 GiB | 2014-06-21 16:15 | 0 | 2 | 64
[Leopard-Raws] Nejimaki Seirei Senki - Tenkyou no Alderamin (MX 1280x720 x264 AAC) | https://nyaa.si/download/858341.torrent | magnet:?xt=urn:btih:e28730ef4ff51d41452a818ce44f0dbab98340b1&amp;dn=%5BLeopard-Raws%5D%20Nejimaki%20Seirei%20Senki%20-%20Tenkyou%20no%20Alderamin%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.0 GiB | 2016-10-09 16:00 | 0 | 0 | 63
[Leopard-Raws] Scared Rider Xechs (TX 1280x720 x264 AAC) | https://nyaa.si/download/853119.torrent | magnet:?xt=urn:btih:b4411095686b885768420dea05e9ed516776cc14&amp;dn=%5BLeopard-Raws%5D%20Scared%20Rider%20Xechs%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.9 GiB | 2016-09-24 04:17 | 0 | 0 | 63
[Leopard-Raws] To Aru Majutsu no Index II (ATX MX 1280x720 x264 AAC) | https://nyaa.si/download/625747.torrent | magnet:?xt=urn:btih:d5237eaf2a90e8fbac5873d13bb5d4e4ad69257b&amp;dn=%5BLeopard-Raws%5D%20To%20Aru%20Majutsu%20no%20Index%20II%20%28ATX%20MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.9 GiB | 2014-11-21 10:48 | 0 | 0 | 63
[Leopard-Raws] Diabolik Lovers (ATX 1280x720 x264 AAC) | https://nyaa.si/download/500939.torrent | magnet:?xt=urn:btih:340322fe19ad5702bef0e48055a8477b0aef1ef5&amp;dn=%5BLeopard-Raws%5D%20Diabolik%20Lovers%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.6 GiB | 2013-12-09 10:15 | 0 | 1 | 63
[Leopard-Raws] Miss Monochrome The Animation (TX 1280x720 x264 AAC) | https://nyaa.si/download/505606.torrent | magnet:?xt=urn:btih:19697b8e767799a44d768e001ff783691d3774ef&amp;dn=%5BLeopard-Raws%5D%20Miss%20Monochrome%20The%20Animation%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 834.0 MiB | 2013-12-24 11:45 | 0 | 1 | 62
[Leopard-Raws] Lance N&#39; Masques (TBS 1280x720 x264 AAC) | https://nyaa.si/download/766988.torrent | magnet:?xt=urn:btih:c4a9eac1fa648846ef8f3f07db9bd17bba72e2f5&amp;dn=%5BLeopard-Raws%5D%20Lance%20N%27%20Masques%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.3 GiB | 2015-12-18 08:18 | 0 | 0 | 61
[Leopard-Raws] Isuca (MX 1280x720 x264 AAC) | https://nyaa.si/download/671121.torrent | magnet:?xt=urn:btih:a8afeb1239c60a3b7955ea6d82a95f1956740cf5&amp;dn=%5BLeopard-Raws%5D%20Isuca%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.2 GiB | 2015-03-28 03:23 | 0 | 0 | 61
[Leopard-Raws] Hiiro no Kakera - Tamayori Hime Kitan (MX 1280x720 x264 AAC) | https://nyaa.si/download/327676.torrent | magnet:?xt=urn:btih:40b029dcd5951f1c8f3378571e8bc9d16f0e8439&amp;dn=%5BLeopard-Raws%5D%20Hiiro%20no%20Kakera%20-%20Tamayori%20Hime%20Kitan%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2012-07-01 12:11 | 0 | 1 | 60
[Leopard-Raws] Ame-iro Cocoa - Rainy Color e Youkoso (MX 1280x720 x264 AAC) | https://nyaa.si/download/767809.torrent | magnet:?xt=urn:btih:08a01da95ada50f88d500fa32f5015e9b280187c&amp;dn=%5BLeopard-Raws%5D%20Ame-iro%20Cocoa%20-%20Rainy%20Color%20e%20Youkoso%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 515.0 MiB | 2015-12-20 14:20 | 0 | 0 | 60
[Leopard-Raws] Danna ga Nani o Itteiru ka Wakaranai Ken (TVS 1280x720 x264 AAC) | https://nyaa.si/download/638723.torrent | magnet:?xt=urn:btih:f2c95908ce104966b4570adb0d25ff4ecf8b2b38&amp;dn=%5BLeopard-Raws%5D%20Danna%20ga%20Nani%20o%20Itteiru%20ka%20Wakaranai%20Ken%20%28TVS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 385.0 MiB | 2014-12-25 22:28 | 0 | 0 | 59
[Leopard-Raws] Military! (TVS 1280x720 x264 AAC) | https://nyaa.si/download/670544.torrent | magnet:?xt=urn:btih:79ec905c420bf309adf770c8aa913a096dfc2ba8&amp;dn=%5BLeopard-Raws%5D%20Military%21%20%28TVS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 905.0 MiB | 2015-03-26 14:46 | 0 | 1 | 59
[Leopard-Raws] Brothers Conflict (MX 1280x720 x264 AAC) | https://nyaa.si/download/474130.torrent | magnet:?xt=urn:btih:d798d1a961aecb1e0a67d32c387ee704d6714365&amp;dn=%5BLeopard-Raws%5D%20Brothers%20Conflict%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.8 GiB | 2013-09-17 13:05 | 0 | 1 | 59
[Leopard-Raws] Another (MX 1280x720 x264 AAC) | https://nyaa.si/download/625749.torrent | magnet:?xt=urn:btih:2c86d3681eb497d241a6624b4cf734eeb5d187c8&amp;dn=%5BLeopard-Raws%5D%20Another%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.7 GiB | 2014-11-21 10:52 | 0 | 0 | 58
[Leopard-Raws] Sengoku Basara - Judge End (NTV 1280x720 x264 AAC) | https://nyaa.si/download/602714.torrent | magnet:?xt=urn:btih:3d4b4a4ab6096f4b698613164e1b1f48e607e45e&amp;dn=%5BLeopard-Raws%5D%20Sengoku%20Basara%20-%20Judge%20End%20%28NTV%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2014-09-27 16:26 | 0 | 1 | 57
[Leopard-Raws] Binan Koukou Chikyuu Bouei Bu Love! (TX 1280x720 x264 AAC) | https://nyaa.si/download/669739.torrent | magnet:?xt=urn:btih:193ddbc0caf4b0a518efe238b1c3ba40cc256bc1&amp;dn=%5BLeopard-Raws%5D%20Binan%20Koukou%20Chikyuu%20Bouei%20Bu%20Love%21%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2015-03-24 13:42 | 0 | 0 | 56
